formulation,experiment,seed,n,E_rel,L2,integral,noise_sigma,collapse,path
con_rayleigh,A1_s0,0,1,2.9420792643191023e-08,4.133515470554249e-05,0.9999984864299902,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed0/mode_1/metrics.json
con_rayleigh,A1_s0,1,1,6.720661790437778e-08,4.001766364620102e-05,0.9999985219366915,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed1/mode_1/metrics.json
con_rayleigh,A1_s0,2,1,2.9420792643191023e-08,4.0063688479633986e-05,0.9999990437988084,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed2/mode_1/metrics.json
con_rayleigh,A1_s0,3,1,6.720661790437778e-08,3.537696570893735e-05,0.9999990208740096,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed3/mode_1/metrics.json
con_rayleigh,A1_s0,4,1,2.9420792643191023e-08,3.008720061958614e-05,0.9999991572615956,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed4/mode_1/metrics.json
con_rayleigh,A1_s0,5,1,6.720661790437778e-08,3.83795461326464e-05,0.9999987293106144,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed5/mode_1/metrics.json
con_rayleigh,A1_s0,6,1,6.720661790437778e-08,3.5092099176977715e-05,0.9999987672808435,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed6/mode_1/metrics.json
con_rayleigh,A1_s0,7,1,6.720661790437778e-08,3.503995535161602e-05,0.9999993592674065,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed7/mode_1/metrics.json
con_rayleigh,A1_s0,8,1,2.9420792643191023e-08,3.6614518167317734e-05,0.9999988768072399,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed8/mode_1/metrics.json
con_rayleigh,A1_s0,9,1,6.720661790437778e-08,3.777818388765521e-05,0.9999987067958204,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed9/mode_1/metrics.json
con_rayleigh,A1_s0,10,1,2.9420792643191023e-08,2.8724815647134833e-05,0.9999988934514544,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed10/mode_1/metrics.json
con_rayleigh,A1_s0,11,1,2.9420792643191023e-08,3.296895340081198e-05,0.9999986905322715,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed11/mode_1/metrics.json
con_rayleigh,A1_s0,12,1,6.720661790437778e-08,3.925668020589124e-05,0.99999912703424,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed12/mode_1/metrics.json
con_rayleigh,A1_s0,13,1,6.720661790437778e-08,3.2871621028400964e-05,0.9999991163947827,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed13/mode_1/metrics.json
con_rayleigh,A1_s0,14,1,6.720661790437778e-08,3.7853597281391106e-05,0.9999992092990275,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed14/mode_1/metrics.json
con_rayleigh,A1_s0,15,1,6.720661790437778e-08,3.690504426599567e-05,0.9999985248022549,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed15/mode_1/metrics.json
con_rayleigh,A1_s0,16,1,6.720661790437778e-08,3.987758394481159e-05,0.9999982822592588,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed16/mode_1/metrics.json
con_rayleigh,A1_s0,17,1,1.2604820319075983e-07,3.0803773016616785e-05,0.9999992877334032,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed17/mode_1/metrics.json
con_rayleigh,A1_s0,18,1,6.720661790437778e-08,3.580345840927422e-05,0.9999987500398743,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed18/mode_1/metrics.json
con_rayleigh,A1_s0,19,1,2.9420792643191023e-08,3.384105388401429e-05,0.9999994162279144,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed19/mode_1/metrics.json
con_rayleigh,A1_s0,20,1,1.6383402845194658e-07,4.321281516450785e-05,0.9999981827294595,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed20/mode_1/metrics.json
con_rayleigh,A1_s0,21,1,2.9420792643191023e-08,3.540530309579556e-05,0.9999991020431345,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed21/mode_1/metrics.json
con_rayleigh,A1_s0,22,1,6.720661790437778e-08,4.08300996941675e-05,1.000000088227061,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed22/mode_1/metrics.json
con_rayleigh,A1_s0,23,1,6.720661790437778e-08,4.182531989818728e-05,0.9999986209710681,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed23/mode_1/metrics.json
con_rayleigh,A1_s0,24,1,2.9420792643191023e-08,3.2501174097393904e-05,0.9999991296334279,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed24/mode_1/metrics.json
con_rayleigh,A1_s0,25,1,2.9420792643191023e-08,3.872421977011791e-05,0.9999990233929439,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed25/mode_1/metrics.json
con_rayleigh,A1_s0,26,1,6.720661790437778e-08,3.864422746766754e-05,0.9999992048635875,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed26/mode_1/metrics.json
con_rayleigh,A1_s0,27,1,6.720661790437778e-08,3.8811525363663866e-05,0.9999992208154753,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed27/mode_1/metrics.json
con_rayleigh,A1_s0,28,1,2.9420792643191023e-08,3.947187359487724e-05,1.0000005214580103,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed28/mode_1/metrics.json
con_rayleigh,A1_s0,29,1,2.9420792643191023e-08,3.6044533639050486e-05,0.9999991117338177,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed29/mode_1/metrics.json
con_rayleigh,A1_s0,0,2,6.720661790438289e-08,4.497952433986637e-05,0.9999971315485678,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed0/mode_2/metrics.json
con_rayleigh,A1_s0,1,2,6.720661790438289e-08,4.607564312394639e-05,0.9999971475084531,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed1/mode_2/metrics.json
con_rayleigh,A1_s0,2,2,2.9420792643193257e-08,4.294350804012266e-05,0.9999979923340064,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed2/mode_2/metrics.json
con_rayleigh,A1_s0,3,2,1.6383402845195905e-07,5.164023592786385e-05,0.999997137737651,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed3/mode_2/metrics.json
con_rayleigh,A1_s0,4,2,6.720661790438289e-08,4.5493996450312596e-05,0.9999977619102837,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed4/mode_2/metrics.json
con_rayleigh,A1_s0,5,2,6.720661790438289e-08,5.027876870679773e-05,0.9999973815944598,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed5/mode_2/metrics.json
con_rayleigh,A1_s0,6,2,2.9420792643193257e-08,4.270574822612237e-05,0.9999978528075828,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed6/mode_2/metrics.json
con_rayleigh,A1_s0,7,2,2.9420792643193257e-08,4.442821254641082e-05,0.9999972318035761,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed7/mode_2/metrics.json
con_rayleigh,A1_s0,8,2,6.720661790438289e-08,4.0534283425848134e-05,0.9999981190213012,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed8/mode_2/metrics.json
con_rayleigh,A1_s0,9,2,6.720661790438289e-08,4.549568142918962e-05,0.9999975682052391,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed9/mode_2/metrics.json
con_rayleigh,A1_s0,10,2,6.720661790438289e-08,4.778501897912606e-05,0.9999973594452711,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed10/mode_2/metrics.json
con_rayleigh,A1_s0,11,2,1.260482031907694e-07,5.6566354394094366e-05,0.9999961251086966,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed11/mode_2/metrics.json
con_rayleigh,A1_s0,12,2,2.9420792643193257e-08,5.058930438900454e-05,0.9999977793053478,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed12/mode_2/metrics.json
con_rayleigh,A1_s0,13,2,2.9420792643193257e-08,4.733528329720867e-05,0.9999978220864414,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed13/mode_2/metrics.json
con_rayleigh,A1_s0,14,2,2.9420792643193257e-08,4.124053702704688e-05,0.9999981211116216,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed14/mode_2/metrics.json
con_rayleigh,A1_s0,15,2,6.720661790438289e-08,4.762523383585194e-05,0.9999977348655308,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed15/mode_2/metrics.json
con_rayleigh,A1_s0,16,2,2.9420792643193257e-08,5.319468086252854e-05,0.999997018440968,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed16/mode_2/metrics.json
con_rayleigh,A1_s0,17,2,6.720661790438289e-08,4.778490515672999e-05,0.999997528246793,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed17/mode_2/metrics.json
con_rayleigh,A1_s0,18,2,2.9420792643193257e-08,4.838711666921536e-05,0.9999971273153005,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed18/mode_2/metrics.json
con_rayleigh,A1_s0,19,2,2.9420792643193257e-08,5.096817933820053e-05,0.9999970120932556,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed19/mode_2/metrics.json
con_rayleigh,A1_s0,20,2,6.720661790438289e-08,4.3704997348588814e-05,0.9999981709672946,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed20/mode_2/metrics.json
con_rayleigh,A1_s0,21,2,6.720661790438289e-08,4.479555524346238e-05,0.999997876559023,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed21/mode_2/metrics.json
con_rayleigh,A1_s0,22,2,2.9420792643193257e-08,4.756336498114269e-05,0.9999975035566966,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed22/mode_2/metrics.json
con_rayleigh,A1_s0,23,2,2.9420792643193257e-08,5.548316046662585e-05,0.9999963608450246,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed23/mode_2/metrics.json
con_rayleigh,A1_s0,24,2,6.720661790438289e-08,4.8820641207403346e-05,0.9999971868482458,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed24/mode_2/metrics.json
con_rayleigh,A1_s0,25,2,1.260482031907694e-07,4.984225349711445e-05,0.9999969065774279,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed25/mode_2/metrics.json
con_rayleigh,A1_s0,26,2,6.720661790438289e-08,4.861208435434032e-05,0.9999969904248901,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed26/mode_2/metrics.json
con_rayleigh,A1_s0,27,2,1.260482031907694e-07,5.300324104712267e-05,0.999997659721476,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed27/mode_2/metrics.json
con_rayleigh,A1_s0,28,2,1.260482031907694e-07,6.472135725446813e-05,0.9999961339969506,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed28/mode_2/metrics.json
con_rayleigh,A1_s0,29,2,6.720661790438289e-08,4.2434238203554565e-05,0.9999981783319515,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed29/mode_2/metrics.json
con_rayleigh,A1_s0,0,3,7.94803478372813e-09,4.273929197367893e-05,0.9999987854840588,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed0/mode_3/metrics.json
con_rayleigh,A1_s0,1,3,7.794299681411854e-08,3.492490817705618e-05,0.9999992525581483,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed1/mode_3/metrics.json
con_rayleigh,A1_s0,2,3,9.383906638157482e-08,5.005653851446038e-05,0.9999985295292683,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed2/mode_3/metrics.json
con_rayleigh,A1_s0,3,3,7.94803478372813e-09,4.5386374166216364e-05,0.9999984765067189,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed3/mode_3/metrics.json
con_rayleigh,A1_s0,4,3,7.94803478372813e-09,4.316221194771677e-05,0.9999988990338655,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed4/mode_3/metrics.json
con_rayleigh,A1_s0,5,3,7.94803478372813e-09,4.077951137107708e-05,0.9999992052530607,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed5/mode_3/metrics.json
con_rayleigh,A1_s0,6,3,7.94803478372813e-09,4.9521166456941244e-05,0.9999985716125493,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed6/mode_3/metrics.json
con_rayleigh,A1_s0,7,3,9.383906638157482e-08,4.855307059698344e-05,0.9999986739294391,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed7/mode_3/metrics.json
con_rayleigh,A1_s0,8,3,7.94803478372813e-09,4.5787431925836345e-05,0.9999985328385801,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed8/mode_3/metrics.json
con_rayleigh,A1_s0,9,3,7.94803478372813e-09,4.614337584856522e-05,0.9999984743229695,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed9/mode_3/metrics.json
con_rayleigh,A1_s0,10,3,7.94803478372813e-09,4.396379981363192e-05,0.9999990464784204,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed10/mode_3/metrics.json
con_rayleigh,A1_s0,11,3,9.383906638157482e-08,3.7591116476319305e-05,0.9999989492234371,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed11/mode_3/metrics.json
con_rayleigh,A1_s0,12,3,7.94803478372813e-09,4.514275333008905e-05,0.9999986279269185,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed12/mode_3/metrics.json
con_rayleigh,A1_s0,13,3,9.383906638157482e-08,4.6384475560839496e-05,0.9999989245407378,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed13/mode_3/metrics.json
con_rayleigh,A1_s0,14,3,7.94803478372813e-09,5.235534123308998e-05,0.9999985891307668,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed14/mode_3/metrics.json
con_rayleigh,A1_s0,15,3,7.94803478372813e-09,4.234855494592194e-05,0.9999987610422464,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed15/mode_3/metrics.json
con_rayleigh,A1_s0,16,3,9.383906638157482e-08,4.282588897041349e-05,0.9999984692615123,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed16/mode_3/metrics.json
con_rayleigh,A1_s0,17,3,7.94803478372813e-09,3.8192070584130205e-05,0.9999991299797119,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed17/mode_3/metrics.json
con_rayleigh,A1_s0,18,3,7.94803478372813e-09,4.3249880214767514e-05,0.9999989876503235,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed18/mode_3/metrics.json
con_rayleigh,A1_s0,19,3,7.94803478372813e-09,3.843908015332421e-05,0.9999989131871837,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed19/mode_3/metrics.json
con_rayleigh,A1_s0,20,3,7.94803478372813e-09,3.7069113131119903e-05,0.9999991442894203,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed20/mode_3/metrics.json
con_rayleigh,A1_s0,21,3,7.94803478372813e-09,3.509834774913274e-05,0.9999993608468807,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed21/mode_3/metrics.json
con_rayleigh,A1_s0,22,3,7.94803478372813e-09,5.498362787130108e-05,0.9999980265870728,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed22/mode_3/metrics.json
con_rayleigh,A1_s0,23,3,9.383906638157482e-08,5.296599644556088e-05,0.9999978446753859,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed23/mode_3/metrics.json
con_rayleigh,A1_s0,24,3,9.383906638157482e-08,3.961024383300991e-05,0.9999990560415405,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed24/mode_3/metrics.json
con_rayleigh,A1_s0,25,3,7.94803478372813e-09,3.644389291119356e-05,0.9999991314829846,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed25/mode_3/metrics.json
con_rayleigh,A1_s0,26,3,9.383906638157482e-08,4.118423278008567e-05,0.9999987898624106,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed26/mode_3/metrics.json
con_rayleigh,A1_s0,27,3,7.94803478372813e-09,4.1017473957050145e-05,0.9999987791275851,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed27/mode_3/metrics.json
con_rayleigh,A1_s0,28,3,7.94803478372813e-09,4.364123680199999e-05,0.9999988328938463,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed28/mode_3/metrics.json
con_rayleigh,A1_s0,29,3,7.94803478372813e-09,3.990551220746716e-05,0.9999988342093731,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed29/mode_3/metrics.json
con_rayleigh,A1_s0,0,4,6.720661790438417e-08,5.200834084159985e-05,0.9999983443775817,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed0/mode_4/metrics.json
con_rayleigh,A1_s0,1,4,6.720661790438417e-08,6.650430446255922e-05,0.9999970024145004,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed1/mode_4/metrics.json
con_rayleigh,A1_s0,2,4,6.720661790438417e-08,6.101385968903046e-05,0.9999971211672326,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed2/mode_4/metrics.json
con_rayleigh,A1_s0,3,4,6.720661790438417e-08,5.340968531318466e-05,0.9999981861086478,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed3/mode_4/metrics.json
con_rayleigh,A1_s0,4,4,6.720661790438417e-08,5.900493414392854e-05,0.9999974171477587,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed4/mode_4/metrics.json
con_rayleigh,A1_s0,5,4,6.720661790438417e-08,4.936002912947972e-05,0.9999982093501028,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed5/mode_4/metrics.json
con_rayleigh,A1_s0,6,4,2.942079264319382e-08,5.8254168308819953e-05,0.9999986568539821,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed6/mode_4/metrics.json
con_rayleigh,A1_s0,7,4,6.720661790438417e-08,5.02063318408809e-05,0.9999985847008983,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed7/mode_4/metrics.json
con_rayleigh,A1_s0,8,4,6.720661790438417e-08,4.0905475942439894e-05,0.9999989429215201,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed8/mode_4/metrics.json
con_rayleigh,A1_s0,9,4,1.6383402845196217e-07,5.275023880128255e-05,0.9999987044001031,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed9/mode_4/metrics.json
con_rayleigh,A1_s0,10,4,2.942079264319382e-08,4.332366047168325e-05,0.999998755824949,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed10/mode_4/metrics.json
con_rayleigh,A1_s0,11,4,6.720661790438417e-08,5.4116779691481485e-05,0.999998198428732,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed11/mode_4/metrics.json
con_rayleigh,A1_s0,12,4,1.2604820319077182e-07,4.1731070438717065e-05,0.9999988503716395,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed12/mode_4/metrics.json
con_rayleigh,A1_s0,13,4,2.942079264319382e-08,4.799549334358131e-05,0.9999987644981253,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed13/mode_4/metrics.json
con_rayleigh,A1_s0,14,4,6.720661790438417e-08,5.37253851169912e-05,0.9999987323751237,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed14/mode_4/metrics.json
con_rayleigh,A1_s0,15,4,6.720661790438417e-08,4.717066946709065e-05,0.9999988875209292,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed15/mode_4/metrics.json
con_rayleigh,A1_s0,16,4,2.942079264319382e-08,4.77199583974391e-05,0.9999987498010494,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed16/mode_4/metrics.json
con_rayleigh,A1_s0,17,4,6.720661790438417e-08,6.136348602369003e-05,0.999997350389024,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed17/mode_4/metrics.json
con_rayleigh,A1_s0,18,4,6.720661790438417e-08,4.8721792596701883e-05,0.9999981535719928,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed18/mode_4/metrics.json
con_rayleigh,A1_s0,19,4,6.720661790438417e-08,5.310491532854184e-05,0.9999979848823425,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed19/mode_4/metrics.json
con_rayleigh,A1_s0,20,4,6.720661790438417e-08,5.4428350285166204e-05,0.9999982337513642,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed20/mode_4/metrics.json
con_rayleigh,A1_s0,21,4,6.720661790438417e-08,5.0030938663862695e-05,0.999997887753657,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed21/mode_4/metrics.json
con_rayleigh,A1_s0,22,4,6.720661790438417e-08,5.6406230663856656e-05,0.9999981550920738,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed22/mode_4/metrics.json
con_rayleigh,A1_s0,23,4,6.720661790438417e-08,6.223447199288687e-05,0.9999977431343541,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed23/mode_4/metrics.json
con_rayleigh,A1_s0,24,4,6.720661790438417e-08,4.9965373117921725e-05,0.999998160798857,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed24/mode_4/metrics.json
con_rayleigh,A1_s0,25,4,1.6383402845196217e-07,4.355236191408928e-05,0.9999987052837196,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed25/mode_4/metrics.json
con_rayleigh,A1_s0,26,4,6.720661790438417e-08,5.1830121541074944e-05,0.9999981491088645,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed26/mode_4/metrics.json
con_rayleigh,A1_s0,27,4,6.720661790438417e-08,5.131433551297854e-05,0.9999985816798409,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed27/mode_4/metrics.json
con_rayleigh,A1_s0,28,4,2.942079264319382e-08,5.441081452196103e-05,0.9999978940853198,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed28/mode_4/metrics.json
con_rayleigh,A1_s0,29,4,2.942079264319382e-08,5.165926852002091e-05,0.999998479561441,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed29/mode_4/metrics.json
con_rayleigh,A1_s0,0,5,9.230171561438793e-09,5.3493834899264305e-05,0.9999975937138608,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed0/mode_5/metrics.json
con_rayleigh,A1_s0,1,5,5.261137118901126e-08,5.510342536320487e-05,0.9999978414247859,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed1/mode_5/metrics.json
con_rayleigh,A1_s0,2,5,5.261137118901126e-08,5.9733387811886234e-05,0.9999968802389022,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed2/mode_5/metrics.json
con_rayleigh,A1_s0,3,5,5.261137118901126e-08,5.162539368098483e-05,0.9999971155064585,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed3/mode_5/metrics.json
con_rayleigh,A1_s0,4,5,1.1445291393946132e-07,4.7783097025479725e-05,0.9999970673770835,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed4/mode_5/metrics.json
con_rayleigh,A1_s0,5,5,1.1445291393946132e-07,5.509497655879871e-05,0.9999966528698567,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed5/mode_5/metrics.json
con_rayleigh,A1_s0,6,5,1.1445291393946132e-07,5.2010078532005706e-05,0.999997363238427,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed6/mode_5/metrics.json
con_rayleigh,A1_s0,7,5,1.1445291393946132e-07,5.2937257499321234e-05,0.9999971198703369,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed7/mode_5/metrics.json
con_rayleigh,A1_s0,8,5,5.261137118901126e-08,5.2070700032315685e-05,0.9999977989218446,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed8/mode_5/metrics.json
con_rayleigh,A1_s0,9,5,1.1445291393946132e-07,5.37808245141813e-05,0.9999969459470599,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed9/mode_5/metrics.json
con_rayleigh,A1_s0,10,5,5.261137118901126e-08,5.308252194034212e-05,0.9999978078086023,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed10/mode_5/metrics.json
con_rayleigh,A1_s0,11,5,5.261137118901126e-08,5.1358738275502485e-05,0.9999984595131467,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed11/mode_5/metrics.json
con_rayleigh,A1_s0,12,5,1.1445291393946132e-07,5.052063629102773e-05,0.9999978299685885,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed12/mode_5/metrics.json
con_rayleigh,A1_s0,13,5,1.7629445668991137e-07,6.27517915155225e-05,0.999995588588591,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed13/mode_5/metrics.json
con_rayleigh,A1_s0,14,5,1.1445291393946132e-07,4.7586877010467884e-05,0.9999981592954937,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed14/mode_5/metrics.json
con_rayleigh,A1_s0,15,5,9.230171561438793e-09,4.5626786944087876e-05,0.9999976148276324,0.0,False,outputs/InfiniteWell/noise/runs/con_rayleigh/A1_s0_seed15/mode_5/metrics.json
